name,state,city,category,rating,entry_fee,visit_duration,best_time,id,image_url,latitude,longitude,activities,hidden_gems,nearest_airport,nearest_railway,cuisine,safety_rating,search_tags
Munsiyari,,,Attraction,4.3,0.0,2.0,Morning,munsiyari__,https://placehold.co/800x600/png?text=Voyara,,,"Day hikes and multi-day treks, Village walks, Birding and photography","Sunrise and sunset viewpoints around Khaliya Top ridge, Small local hot springs and village trails",Pantnagar (via long road journey),Kathgodam / Tanakpur,"Kumaoni dal–bhaat with seasonal greens, Local bhatt-based dishes",7.0,"['birding and photography', 'day hikes and multi-day treks', 'munsiyari', 'village walks']"
Chakrata,,,Attraction,4.3,0.0,2.0,Morning,chakrata__,https://placehold.co/800x600/png?text=Voyara,,,"Nature walks and birding at Deoban, Short treks to waterfalls and viewpoints, Camping and bonfires (in season)","Less-used forest paths around Deoban, Small homestays in villages around Chakrata",Dehradun (Jolly Grant) Airport,Dehradun,Simple hill thali and fresh seasonal vegetables,8.0,"['camping and bonfires (in season)', 'chakrata', 'nature walks and birding at deoban', 'short treks to waterfalls and viewpoints']"
Tadoba Andhari Tiger Reserve,,,Attraction,4.3,0.0,2.0,Morning,tadoba_andhari_tiger_reserve__,https://placehold.co/800x600/png?text=Voyara,,,"Jeep safaris, Boat safaris in some buffer waterbodies (subject to rules), Night drives in certain buffer zones (if permitted)","Less-visited gates with fewer vehicles but strong wildlife presence, Birding around wetland habitats",Nagpur Airport,Chandrapur / Nagpur,Spicy Maharashtrian sabzis and bhakri,9.0,"['boat safaris in some buffer waterbodies (subject to rules)', 'jeep safaris', 'night drives in certain buffer zones (if permitted)', 'tadoba andhari tiger reserve']"
Lakshadweep (Agatti–Bangaram–Kadmat circuit),,,Attraction,4.3,0.0,2.0,Morning,lakshadweep___,https://placehold.co/800x600/png?text=Voyara,,,"Snorkelling, scuba diving and kayaking in lagoons, Lagoon boat rides and reef walks, Beach relaxation and low-key cycling/walks","Uninhabited islets near Kalpeni such as Tilakkam, Pitti and Cheriyam (visited via authorised trips).[web:234], Quiet sunrise/sunset spots on narrow sand spits of Kadmat/Bangaram",Agatti Airport,None (island chain; access via flights/ships from Kochi),"Fresh fish fries and curries, Coconut-rich island dishes, Traditional Malabari-influenced snacks",9.0,"['beach relaxation and low-key cycling/walks', 'lagoon boat rides and reef walks', 'lakshadweep (agatti–bangaram–kadmat circuit)', 'scuba diving and kayaking in lagoons', 'snorkelling']"
Kalpeni Island (Lakshadweep),,,Attraction,4.3,0.0,2.0,Morning,kalpeni_island___,https://placehold.co/800x600/png?text=Voyara,,,"Kayaking, sailing and reef walks, Snorkelling and basic diving experiences (where offered), Beach walks and sunrise/sunset watching","Boat trips to close-by tiny islets with pristine sandbars.[web:234], Quiet night skies with minimal light pollution",Agatti Airport (via ship/boat connection),None; access via Kochi then ship/boat,"Island fish curries with coconut, Local snacks served at tourist huts",9.0,"['beach walks and sunrise/sunset watching', 'kalpeni island (lakshadweep)', 'kayaking', 'sailing and reef walks', 'snorkelling and basic diving experiences (where offered)']"
Kutch Interior Circuit (Bhuj–Mandvi–Villages),,,Attraction,4.3,0.0,2.0,Morning,kutch_interior_circuit___,https://placehold.co/800x600/png?text=Voyara,,,"Handicraft village visits and shopping, Beach walks at Mandvi, Short hikes/drives to viewpoints, Local food exploration","Lesser-known craft villages where you can watch artisans at work, Quiet stretches of Mandvi beach beyond main crowd",Bhuj Airport,Bhuj,"Gujarati thali, Kutchi Dabeli, Local sweets like mawa-based desserts",8.0,"['beach walks at mandvi', 'handicraft village visits and shopping', 'kutch interior circuit (bhuj–mandvi–villages)', 'local food exploration', 'short hikes/drives to viewpoints']"
Tamhini Ghat & Mulshi,,,Attraction,4.3,0.0,2.0,Morning,tamhini_ghat_and_mulshi__,https://placehold.co/800x600/png?text=Voyara,,,"Monsoon road trip and photography, Short roadside walks, Picnics at safe designated points","Less-known viewpoints along interior side roads, Quiet lakeside spots around Mulshi (respect private property)",Pune Airport,Pune Junction,"Maharashtrian veg and non-veg thalis, Bhakri with thecha and pitla",7.0,"['monsoon road trip and photography', 'picnics at safe designated points', 'short roadside walks', 'tamhini ghat & mulshi']"
Mahabaleshwar & Panchgani,,,Attraction,4.3,0.0,2.0,Morning,mahabaleshwar_and_panchgani__,https://placehold.co/800x600/png?text=Voyara,,,"Viewpoint drives, Boat rides, Horse riding at Venna/Table Land, Monsoon waterfall spotting on roadside","Less-visited viewpoints and forest walks off main tourist circuit, Small homestays tucked away from market area",Pune Airport,Wathar / Pune (main hub),"Strawberries with cream, Maharashtrian thali, Corn-based monsoon snacks",8.0,"['boat rides', 'horse riding at venna/table land', 'mahabaleshwar & panchgani', 'monsoon waterfall spotting on roadside', 'viewpoint drives']"
Chikmagalur,,,Attraction,4.3,0.0,2.0,Morning,chikmagalur__,https://placehold.co/800x600/png?text=Voyara,,,"Trekking to viewpoints (weather permitting), Estate walks and coffee experiences, Jeep rides to falls or peaks, Monsoon drives and photography","Smaller, less-commercial estates near foothills, Sunrise hikes to lesser-known viewpoints",Mangaluru / Bengaluru,Kaduru / Birur,"Karnataka vegetarian meals, Local chicken and mutton dishes in non-veg eateries, Fresh coffee at estate stays",8.0,"['chikmagalur', 'estate walks and coffee experiences', 'jeep rides to falls or peaks', 'monsoon drives and photography', 'trekking to viewpoints (weather permitting)']"
Amboli Ghat,,,Attraction,4.3,0.0,2.0,Morning,amboli_ghat__,https://placehold.co/800x600/png?text=Voyara,,,"Monsoon walks near viewpoints and falls, Nature photography, Specialist herping tours (with certified guides)","Less-frequented small waterfalls along ghat sections, Night walks with experts for macro/herp photography (only with permission and guides)",Belagavi / Goa (MOPA/Dabolim),Sawantwadi Road,"Kombdi vade and fish fry (for non-vegetarians), Simple Maharashtrian veg thali",7.0,"['amboli ghat', 'monsoon walks near viewpoints and falls', 'nature photography', 'specialist herping tours (with certified guides)']"
Agumbe & Western Ghats Rainforest Belt,,,Attraction,4.3,0.0,2.0,Morning,agumbe_and_western_ghats_rainforest_belt__,https://placehold.co/800x600/png?text=Voyara,,,"Forest treks with guides (permits as required), Monsoon and post-monsoon herping and macro photography, Village homestay experiences","Research-station guided walks where accessible, Less-commercial homestays deep in Ghats",Mangaluru Airport,Udupi / Shivamogga,"Local rice and sambar meals, Coastal-style fish (in non-veg homes)",7.0,"['agumbe & western ghats rainforest belt', 'forest treks with guides (permits as required)', 'monsoon and post-monsoon herping and macro photography', 'village homestay experiences']"
Kudremukh & Surrounding Ghats,,,Attraction,4.3,0.0,2.0,Morning,kudremukh_and_surrounding_ghats__,https://placehold.co/800x600/png?text=Voyara,,,"Full-day guided treks to Kudremukh peak (with permits), Shorter hikes and stream visits, Birding and nature walks","Smaller peaks and trails in buffer area, Homestays in villages like Mullodi that serve as trek bases",Mangaluru Airport,Mangalore Junction,"Simple rice–sambar meals, Local vegetable preparations",8.0,"['birding and nature walks', 'full-day guided treks to kudremukh peak (with permits)', 'kudremukh & surrounding ghats', 'shorter hikes and stream visits']"
Port Blair & Nearby Islands,,,Attraction,4.3,0.0,2.0,Morning,port_blair_and_nearby_islands__,https://placehold.co/800x600/png?text=Voyara,,,"Historical tours, Short island-hopping by boat, Local food and market walks, Intro glass-bottom or snorkelling excursions","Small cafes and eateries overlooking harbour, Less-known viewpoints on nearby hills","Veer Savarkar International Airport, Port Blair",None,"Seafood thalis, South Indian breakfasts, Local-style fish curries",9.0,"['historical tours', 'intro glass-bottom or snorkelling excursions', 'local food and market walks', 'port blair & nearby islands', 'short island-hopping by boat']"
Darjeeling,,,Attraction,4.3,0.0,2.0,Morning,darjeeling__,https://placehold.co/800x600/png?text=Voyara,,,"Toy train joyrides, Tea estate tours, Short walks and viewpoints, Monastery visits","Smaller tea gardens that allow slower, less commercial visits, Quiet walks towards nearby villages away from main market",Bagdogra Airport (Siliguri),New Jalpaiguri (NJP),"Momos and thukpa, Darjeeling tea at source, Local Nepali dishes",8.0,"['darjeeling', 'monastery visits', 'short walks and viewpoints', 'tea estate tours', 'toy train joyrides']"
Gangtok & East Sikkim,,,Attraction,4.3,0.0,2.0,Morning,gangtok_and_east_sikkim__,https://placehold.co/800x600/png?text=Voyara,,,"City walks and cafe-hopping, Day trips to Tsomgo Lake and Nathu La (if open), Monastery and viewpoint visits","Less-touristed monasteries and viewpoints around outskirts, Local bakeries and small eateries off MG Marg",Pakyong (limited operations) / Bagdogra,New Jalpaiguri (NJP),"Thukpa and momos, Gundruk-based dishes, Local teas and bakery items",9.0,"['city walks and cafe-hopping', 'day trips to tsomgo lake and nathu la (if open)', 'gangtok & east sikkim', 'monastery and viewpoint visits']"
North Sikkim (Lachung–Lachen Belt),,,Attraction,4.3,0.0,2.0,Morning,north_sikkim___,https://placehold.co/800x600/png?text=Voyara,,,"Scenic drives and short walks, Valley and snowfield photography, Local homestay experiences","Quiet homestay lanes away from main hotel clusters, Less-touristed rhododendron patches depending on bloom",Bagdogra / Pakyong (via Gangtok),New Jalpaiguri (via Gangtok),"Thukpa and momos, Simple rice and curry sets at homestays",7.0,"['local homestay experiences', 'north sikkim (lachung–lachen belt)', 'scenic drives and short walks', 'valley and snowfield photography']"
Meghalaya (Shillong–Cherrapunji–Mawlynnong circuit),,,Attraction,4.3,0.0,2.0,Morning,meghalaya___,https://placehold.co/800x600/png?text=Voyara,,,"Waterfall viewing and short hikes, Root-bridge treks (moderate difficulty), Boating on Umngot River at Dawki (seasonal clarity), Cave exploration with local guides","Quieter villages and root bridges beyond most visited spots, Lesser-known viewpoints and short trails near Sohra","Shillong (Umroi, limited) / Guwahati",Guwahati,"Jadoh (rice and meat dish), Smoked meats and local chutneys, Shillong street and cafe food",8.0,"['boating on umngot river at dawki (seasonal clarity)', 'cave exploration with local guides', 'meghalaya (shillong–cherrapunji–mawlynnong circuit)', 'root-bridge treks (moderate difficulty)', 'waterfall viewing and short hikes']"
Kaziranga National Park & Assam Tea Belt,,,Attraction,4.3,0.0,2.0,Morning,kaziranga_and_assam_tea_belt__,https://placehold.co/800x600/png?text=Voyara,,,"Morning and afternoon safaris in different ranges, Birding, Village and tea-garden visits","Less-visited safari ranges with fewer vehicles, Small, charming tea bungalows near park buffers",Guwahati Airport / Jorhat Airport,Furkating / Guwahati,"Assamese thali with fish or meat, Pitha and local sweets, Freshly brewed Assam tea",9.0,"['birding', 'kaziranga national park & assam tea belt', 'morning and afternoon safaris in different ranges', 'village and tea-garden visits']"
Khajuraho & Panna National Park,,,Attraction,4.3,0.0,2.0,Morning,khajuraho_and_panna___,https://placehold.co/800x600/png?text=Voyara,,,"Temple sightseeing and guided tours, Jeep safaris in Panna, Ken River boat rides (where allowed), Village and craft visits","Less-visited temple groups beyond main Western Group, Quiet viewpoints along Ken River",Khajuraho Airport,Khajuraho / Satna,"Simple MP-style thalis, Local sweets from small shops",9.0,"['jeep safaris in panna', 'ken river boat rides (where allowed)', 'khajuraho & panna national park', 'temple sightseeing and guided tours', 'village and craft visits']"
Orchha & Nearby Betwa Landscapes,,,Attraction,4.3,0.0,2.0,Morning,orchha_and_nearby_betwa_landscapes__,https://placehold.co/800x600/png?text=Voyara,,,"Fort and temple sightseeing, Sunset photography near chhatris, Short walks and easy cycling, Seasonal light adventure on river","Viewpoints across Betwa with skyline of chhatris, Less-visited small temples and village lanes",Gwalior Airport / Khajuraho (farther),Jhansi Junction,"Street-side chai and snacks by the market, Simple veg thali at dhabas",9.0,"['fort and temple sightseeing', 'orchha & nearby betwa landscapes', 'seasonal light adventure on river', 'short walks and easy cycling', 'sunset photography near chhatris']"
Almora & Kasar Devi Belt,,,Attraction,4.3,0.0,2.0,Morning,almora_and_kasar_devi_belt__,https://placehold.co/800x600/png?text=Voyara,,,"Town and bazaar walks, Ridge walks around Kasar Devi, Short drives to viewpoints and Binsar gate","Quiet village homestays above/below main ridge, Sunrise and sunset points near Kasar Devi away from crowds",Pantnagar Airport,Kathgodam,"Bhatt ki churkani and other Kumaoni dals, Bal mithai and singauri, Simple homely thalis",8.0,"['almora & kasar devi belt', 'ridge walks around kasar devi', 'short drives to viewpoints and binsar gate', 'town and bazaar walks']"
Jibhi & Tirthan Valley,,,Attraction,4.3,0.0,2.0,Morning,jibhi_and_tirthan_valley__,https://placehold.co/800x600/png?text=Voyara,,,"Village and forest walks, Short treks to waterfalls and viewpoints, Riverside camping and bonfires (in season)","Smaller hamlets beyond main Jibhi market, Offbeat stays nearer GHNP entry",Kullu (Bhuntar) Airport,Chandigarh,"Siddu and other Himachali dishes, Local rajma (kidney beans) preparations",8.0,"['jibhi & tirthan valley', 'riverside camping and bonfires (in season)', 'short treks to waterfalls and viewpoints', 'village and forest walks']"
Chitkul & Baspa Valley,,,Attraction,4.3,0.0,2.0,Morning,chitkul_and_baspa_valley__,https://placehold.co/800x600/png?text=Voyara,,,"Village walks and riverside strolls, Short hikes to meadows, Photography of peaks and traditional houses","Homestays slightly away from main road, Low-key trails along river and fields",Shimla / Kullu (Bhuntar),Shimla (narrow gauge) / Kalka,"Rajma-chawal with local beans, Simple homely curries",7.0,"['chitkul & baspa valley', 'photography of peaks and traditional houses', 'short hikes to meadows', 'village walks and riverside strolls']"
Miyar Valley,,,Attraction,4.3,0.0,2.0,Morning,miyar_valley__,https://placehold.co/800x600/png?text=Voyara,,,"Multi-day treks and camping, High-altitude photography, Exploration of side valleys with guides","Wildflower-filled meadows in summer, Tiny hamlets with very basic homestays",Kullu (Bhuntar) / Leh (farther),Joginder Nagar / Chandigarh,"Simple lentil–rice meals, Local breads when available",6.0,"['exploration of side valleys with guides', 'high-altitude photography', 'miyar valley', 'multi-day treks and camping']"
Keoladeo National Park (Bharatpur Bird Sanctuary),,,Attraction,4.3,0.0,2.0,Morning,keoladeo___,https://placehold.co/800x600/png?text=Voyara,,,"Birdwatching by cycle, on foot or cycle-rickshaw, Guided naturalist tours, Nature photography","Early-morning and late-evening walks with fewer visitors, Inner tracks where mammals like nilgai and jackal may be seen",Agra Airport / Delhi Airport (farther),Bharatpur Junction,"Rajasthani-style thali at dhabas, Local sweets from town",9.0,"['birdwatching by cycle', 'guided naturalist tours', 'keoladeo national park (bharatpur bird sanctuary)', 'nature photography', 'on foot or cycle-rickshaw']"
Ranganathittu Bird Sanctuary,,,Attraction,4.3,0.0,2.0,Morning,ranganathittu_bird___,https://placehold.co/800x600/png?text=Voyara,,,"Boat safaris with guides, Birdwatching from banks, Short walks and picnics","Early-morning boat rides with fewer visitors, Off-peak weekday visits during breeding season",Mysuru / Bengaluru,Srirangapatna / Mysuru,Mysuru-style meals in city after visit,9.0,"['birdwatching from banks', 'boat safaris with guides', 'ranganathittu bird sanctuary', 'short walks and picnics']"
Nal Sarovar Bird Sanctuary,,,Attraction,4.3,0.0,2.0,Morning,nal_sarovar_bird___,https://placehold.co/800x600/png?text=Voyara,,,"Boat rides with local boatmen, Birdwatching and photography, Short walks on islets where allowed","Early starts to catch sunrise and bird activity before crowd arrival, Exploring slightly farther islets with fewer boats (within regulations)",Ahmedabad Airport,Ahmedabad / Viramgam,Gujarati snacks and tea at local stalls,9.0,"['birdwatching and photography', 'boat rides with local boatmen', 'nal sarovar bird sanctuary', 'short walks on islets where allowed']"
Great Rann of Kutch (White Desert),,,Attraction,4.3,0.0,2.0,Morning,great_rann_of_kutch___,https://placehold.co/800x600/png?text=Voyara,,,"Sunset/sunrise walks on salt flats, Cultural performances and handicraft bazaars (during festival), Camel carts and simple desert activities, Short trips to Mandvi coast and local villages","Quieter stretches of the white desert away from main sunset crowd (within permitted zones), Small artisan villages in Kutch for textiles and embroidery",Bhuj Airport,Bhuj,"Gujarati thali with local farsan, Kutch dabeli and snacks, Traditional bajra rotla with ghee",9.0,"['camel carts and simple desert activities', 'cultural performances and handicraft bazaars (during festival)', 'great rann of kutch (white desert)', 'short trips to mandvi coast and local villages', 'sunset/sunrise walks on salt flats']"
Jaisalmer & Thar Desert Dunes,,,Attraction,4.3,0.0,2.0,Morning,jaisalmer_and_thar_desert_dunes__,https://placehold.co/800x600/png?text=Voyara,,,"Camel and jeep safaris in dunes, Overnight desert camping, Fort and old-town heritage walks","Quieter dunes beyond the most crowded Sam belt, Smaller havelis and lanes away from main bazaar",Jaisalmer Airport (seasonal flights) / Jodhpur,Jaisalmer,"Dal baati churma, Ker sangri, Local sweets like ghevar and mawa",9.0,"['camel and jeep safaris in dunes', 'fort and old-town heritage walks', 'jaisalmer & thar desert dunes', 'overnight desert camping']"
Maravanthe & Karnataka Offbeat Coast,,,Attraction,4.3,0.0,2.0,Morning,maravan_and_karnataka_offbeat_coast__,https://placehold.co/800x600/png?text=Voyara,,,"Scenic drives and photo stops, Beach walks and simple village visits, Backwater and boat experiences in nearby areas","Kodi Beach near Kundapura for peaceful sunsets, Small homestays away from the main highway",Mangaluru Airport,Kundapura / Byndoor,"Fish gassi with neer dosa, Udupi-style vegetarian meals",8.0,"['backwater and boat experiences in nearby areas', 'beach walks and simple village visits', 'maravanthe & karnataka offbeat coast', 'scenic drives and photo stops']"
Astaranga & Ramachandi Beaches (Odisha Quiet Coast),,,Attraction,4.3,0.0,2.0,Morning,astaranga_and_ramachandi_es___,https://placehold.co/800x600/png?text=Voyara,,,"Quiet beach walks and photography, Watching fishing boats and village life, Combining with temple and heritage visits nearby","Less-frequented stretches of Astaranga beyond main access points, Morning hours when fishing activity is high but tourists are few",Bhubaneswar Airport,Puri / Bhubaneswar,"Fresh fish curries from local shacks, Odia sweets from nearby towns",8.0,"['astaranga & ramachandi beaches (odisha quiet coast)', 'combining with temple and heritage visits nearby', 'quiet beach walks and photography', 'watching fishing boats and village life']"
Unakoti & North Tripura Heritage Belt,,,Attraction,4.3,0.0,2.0,Morning,unakoti_and_north_tripura_heritage_belt__,https://placehold.co/800x600/png?text=Voyara,,,"Heritage walks around sculptures, Short hikes and photography, Village visits as part of North East circuits","Quieter viewpoints along the steps and pathways beyond main cluster, Nearby villages with traditional Tripuri life",Agartala Airport (Maharaja Bir Bikram),Kailashahar / Kumarghat (broad-gauge access),"Simple fish and rice plates at local eateries, Regional snacks available in small shops",8.0,"['heritage walks around sculptures', 'short hikes and photography', 'unakoti & north tripura heritage belt', 'village visits as part of north east circuits']"
Mamallapuram (Mahabalipuram) & Coromandel Heritage Coast,,,Attraction,4.3,0.0,2.0,Morning,mamallapuram_and_coromandel_heritage_coast__,https://placehold.co/800x600/png?text=Voyara,,,"Heritage walks among rock-cut temples, Beach time on Coromandel coast, Short drives to DakshinaChitra and nearby attractions","Less-visited boulder clusters and shrines beyond main ticketed zone, Quieter stretches of ECR beaches on either side of town",Chennai International Airport,Chengalpattu / Chennai,"South Indian seafood curries, Filter coffee and tiffin items",9.0,"['beach time on coromandel coast', 'heritage walks among rock-cut temples', 'mamallapuram (mahabalipuram) & coromandel heritage coast', 'short drives to dakshinachitra and nearby attractions']"
Hidden Goa Coves (Butterfly & Nearby Beaches),,,Attraction,4.3,0.0,2.0,Morning,hidden_goa_coves___,https://placehold.co/800x600/png?text=Voyara,,,"Boat trips or treks to hidden coves, Beach lounging and photography, Dolphin-spotting rides (regulated in some seasons)","Early-morning visits to Butterfly and similar coves before boats arrive, Short hill trails connecting viewpoints above the sea",Goa International (Dabolim) / MOPA (North Goa),Canacona (for Palolem area),"Goan fish curry-rice, Seafood grills at nearby main beaches",8.0,"['beach lounging and photography', 'boat trips or treks to hidden coves', 'dolphin-spotting rides (regulated in some seasons)', 'hidden goa coves (butterfly & nearby beaches)']"
Bangaram & Kadmat Islands (Lakshadweep Quiet Beaches),,,Attraction,4.3,0.0,2.0,Morning,bangaram_and_kadmat_islands___,https://placehold.co/800x600/png?text=Voyara,,,"Snorkelling and scuba (within regulations), Kayaking and lagoon swims, Beach walks and stargazing","Less frequented parts of lagoon away from main jetties, Night skies with minimal light pollution",Agatti Airport (Lakshadweep),None (islands accessed by air/ship),"Fresh fish and coconut-based curries, Local snacks made from coconut and flour",9.0,"['bangaram & kadmat islands (lakshadweep quiet beaches)', 'beach walks and stargazing', 'kayaking and lagoon swims', 'snorkelling and scuba (within regulations)']"
Malanad–Malabar Backwater & Rural Belt,,,Attraction,4.3,0.0,2.0,Morning,malanad_malabar_backwater_and_rural_belt__,https://placehold.co/800x600/png?text=Voyara,,,"Backwater and river cruising, Village walks and homestays, Temple visits and cultural interactions","Small village jetties and local ferries, Homestays participating in rural circuit programmes",Mangaluru / Kannur International Airport,"Various coastal stations (e.g., Kasargod, Kannur)","Malabar fish curry, Appam with stew, Local coastal snacks like pathiri variants",9.0,"['backwater and river cruising', 'malanad–malabar backwater & rural belt', 'temple visits and cultural interactions', 'village walks and homestays']"
Krishna Heritage Circuit (Mathura–Vrindavan–Dwarka Focus),,,Attraction,4.3,0.0,2.0,Morning,krishna_heritage_circuit___,https://placehold.co/800x600/png?text=Voyara,,,"Temple darshans and aartis, Heritage walks in old temple towns, Participation in festivals and kirtans","Smaller ashrams and older shrines away from main temple queues, Quieter ghats visited early morning or late evening","Multiple gateways (Delhi for Mathura–Vrindavan, Jamnagar/Rajkot for Dwarka)",Mathura Junction / Vrindavan branch / Dwarka,"Mathura peda and lassi, Simple satvik thalis, Local farsan and snacks in Gujarat nodes",8.0,"['heritage walks in old temple towns', 'krishna heritage circuit (mathura–vrindavan–dwarka focus)', 'participation in festivals and kirtans', 'temple darshans and aartis']"
Rishikesh & Haridwar (Himalayan Yoga Route),,,Attraction,4.3,0.0,2.0,Morning,rishikesh_and_haridwar___,https://placehold.co/800x600/png?text=Voyara,,,"Yoga classes and retreats, Evening Ganga Aarti, White-water rafting (seasonal), Temple and ashram visits","Small ashrams upriver from main town ghats, Quiet morning walks on less-crowded river stretches",Dehradun (Jolly Grant) Airport,Haridwar Junction / Rishikesh,"Simple ashram thalis, Street-side chole–bhature and lassi in Haridwar",9.0,"['evening ganga aarti', 'rishikesh & haridwar (himalayan yoga route)', 'temple and ashram visits', 'white-water rafting (seasonal)', 'yoga classes and retreats']"
Varanasi Ganga Ghats Pilgrimage,,,Attraction,4.3,0.0,2.0,Morning,varanasi_ganga_ghats_pilgrimage__,https://placehold.co/800x600/png?text=Voyara,,,"Sunrise and sunset boat rides, Walking tours of lanes and ghats, Temple darshans and ritual observance","Less-crowded southern ghats near Assi in early morning, Small akharas and temples tucked inside alleys",Varanasi (Lal Bahadur Shastri) Airport,Varanasi Junction / Banaras,"Banarasi paan, Kachori–sabzi and jalebi breakfast, Lassi from traditional shops",8.0,"['sunrise and sunset boat rides', 'temple darshans and ritual observance', 'varanasi ganga ghats pilgrimage', 'walking tours of lanes and ghats']"
Bodh Gaya Buddhist Circuit Hub,,,Attraction,4.3,0.0,2.0,Morning,bodh_gaya_buddhist_circuit_hub__,https://placehold.co/800x600/png?text=Voyara,,,"Meditation and retreats, Temple circumambulation and puja, Visits to nearby Buddhist sites in the circuit","Quiet predawn and late-night meditation times at temple complex (when permitted), Smaller monasteries representing different Buddhist traditions",Gaya Airport,Gaya Junction,"Simple thalis at pilgrim restaurants, Tea and snacks at monastery canteens",8.0,"['bodh gaya buddhist circuit hub', 'meditation and retreats', 'temple circumambulation and puja', 'visits to nearby buddhist sites in the circuit']"
Rameswaram & Pamban Coast (Sacred Water Walk),,,Attraction,4.3,0.0,2.0,Morning,rameswaram_and_pamban_coast___,https://placehold.co/800x600/png?text=Voyara,,,"Temple darshans and ritual baths at designated wells/ghats, Walks along sea and bridge viewpoints, Short drives to Dhanushkodi ruins and beaches","Early‑morning temple visits before crowds build, Quiet stretches of coast near Dhanushkodi on non‑holiday weekdays",Madurai Airport,Rameswaram,"South Indian filter coffee, Temple‑town vegetarian meals",9.0,"['rameswaram & pamban coast (sacred water walk)', 'short drives to dhanushkodi ruins and beaches', 'temple darshans and ritual baths at designated wells/ghats', 'walks along sea and bridge viewpoints']"
Hampi & Pattadakal (UNESCO Vijayanagara–Chalukya Circuit),,,Attraction,4.3,0.0,2.0,Morning,hampi_and_pattadakal___,https://placehold.co/800x600/png?text=Voyara,,,"Guided heritage walks and cycling, Sunrise/sunset viewpoints over boulder landscapes, Day trips linking Hampi with Pattadakal–Badami–Aihole","Less‑visited shrines and river‑side ghats in Hampi, Smaller structures in Aihole with early experimentation",Hubballi / Ballari (regional),Hosapete (for Hampi) / Badami (for Pattadakal),"South Indian tiffin at local eateries, Special vegetarian thalis",9.0,"['day trips linking hampi with pattadakal–badami–aihole', 'guided heritage walks and cycling', 'hampi & pattadakal (unesco vijayanagara–chalukya circuit)', 'sunrise/sunset viewpoints over boulder landscapes']"
Gulmarg (Kashmir Ski & Snow Destination),,,Attraction,4.3,0.0,2.0,Morning,gulmarg___,https://placehold.co/800x600/png?text=Voyara,,,"Skiing and snowboarding (varied difficulty), Snow play and sledging, Gondola rides for vistas and high‑altitude access","Off‑piste runs for advanced skiers with guides, Quieter snow meadows away from main crowd belts",Srinagar Airport,Srinagar/Udhampur (via road),"Kashmiri wazwan dishes (mostly in Srinagar), Noon chai and kahwa",7.0,"['gondola rides for vistas and high‑altitude access', 'gulmarg (kashmir ski & snow destination)', 'skiing and snowboarding (varied difficulty)', 'snow play and sledging']"
Auli (Garhwal Ski & Snow Resort),,,Attraction,4.3,0.0,2.0,Morning,auli___,https://placehold.co/800x600/png?text=Voyara,,,"Skiing lessons and guided runs, Snow play and simple sledding, Short treks and viewpoint walks","Quiet slope segments early in the day, Nearby viewpoints away from main lift lines",Dehradun (Jolly Grant) Airport,Rishikesh / Haridwar,"Garhwali dishes like aloo ke gutke, Simple hot pahadi meals in cold weather",8.0,"['auli (garhwal ski & snow resort)', 'short treks and viewpoint walks', 'skiing lessons and guided runs', 'snow play and simple sledding']"
Tiruvannamalai & Arunachala (Inner Fire Journey),,,Attraction,4.3,0.0,2.0,Morning,tiruvannamalai_and_arunachala___,https://placehold.co/800x600/png?text=Voyara,,,"Temple darshans and aartis, Meditation and satsangs at ashrams, Hill circumambulation walk (14–15 km)","Quieter ashrams and satsang venues beyond main centres, Predawn or late‑night girivalam on non‑festival days (with safety in mind)",Chennai Airport,Tiruvannamalai,"Simple South Indian meals, Filter coffee in local tiffin shops",8.0,"['hill circumambulation walk (14–15 km)', 'meditation and satsangs at ashrams', 'temple darshans and aartis', 'tiruvannamalai & arunachala (inner fire journey)']"
Amarkantak Nature–Spiritual Loop,,,Attraction,4.3,0.0,2.0,Morning,amarkantak_nature_spiritual_loop__,https://placehold.co/800x600/png?text=Voyara,,,"Temple and river‑source visits, Short hikes to falls and forest viewpoints, Meditation and ashram stays","Less‑visited streams and smaller shrines in forested areas, Off‑peak weekday walks along river‑source paths",Jabalpur / Raipur (farther),Pendra Road / Anuppur,Simple thalis at local dhabas,8.0,"['amarkantak nature–spiritual loop', 'meditation and ashram stays', 'short hikes to falls and forest viewpoints', 'temple and river‑source visits']"
Haridwar–Rishikesh–Char Dham Spiritual Trail (Meta‑Circuit Node),,,Attraction,4.3,0.0,2.0,Morning,haridwar_rishikesh_char_dham_spiritual_trail___,https://placehold.co/800x600/png?text=Voyara,,,"Short local darshans and Ganga Aarti, Start/end‑point rituals for longer yatras, Booking and orientation for hill pilgrimages","Small family‑run dharamshalas favoured by repeat pilgrims, Off‑season quiet days on selected ghats",Dehradun (Jolly Grant) Airport,Haridwar Junction / Rishikesh,"Simple bhojanalay thalis, Street chaat and sweets before/after yatra",8.0,"['booking and orientation for hill pilgrimages', 'haridwar–rishikesh–char dham spiritual trail (meta‑circuit node)', 'short local darshans and ganga aarti', 'start/end‑point rituals for longer yatras']"
